date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2005-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,21.0,0.3194
2005-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,39.0,0.5932
2005-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.0,0.654
2005-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1739.0,26.4487
2005-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1471.0,22.3726
2005-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.3042
2005-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.2433
2005-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,38.0,0.5779
2005-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,21.0,0.3179
2005-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,40.0,0.6055
2005-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.0,0.6509
2005-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1649.0,24.9622
2005-12-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2573
2005-12-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.3028
2005-12-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.2422
2005-12-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,39.0,0.5904
2006-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.241
2006-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.0,0.3163
2006-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.0,0.6476
2006-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1554.0,23.4041
2006-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.3012
2006-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,46.0,0.6928
2006-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.241
2006-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,34.0,0.5121
2006-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.0,0.6476
2006-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.253
2006-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.0,0.3125
2006-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1554.0,23.125
2006-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.33,0.2431
2006-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.2976
2006-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,45.0,0.6696
2006-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.2381
2006-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,38.0,0.5655
2006-02-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,43.0,0.6399
2006-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2516
2006-03-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3182
2006-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1574.0,23.2978
2006-03-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1428.0,21.1368
2006-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3182
2006-03-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,46.0,0.6809
2006-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,oil and fats,Oil (palm),L,actual,Retail,BDT,38.0,0.5625
2006-03-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,47.0,0.6957
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2405
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3041
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,39.0,0.5517
2006-04-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,44.0,0.6224
2006-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1588.0,22.4633
2006-04-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1476.25,20.8825
2006-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.33,0.2452
2006-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.75,0.3077
2006-04-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,41.0,0.58
2006-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.5,0.29
2006-04-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,49.0,0.6931
2006-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2581
2006-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3264
2006-05-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,47.0,0.7135
2006-05-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1645.0,24.9715
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.25,0.3226
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,41.0,0.6224
2006-05-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,51.67,0.7843
2006-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.2429
2006-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.0,0.3188
2006-05-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52.0,0.7894
2006-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.2429
2006-05-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52.0,0.7894
2006-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2584
2006-06-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,48.0,0.7297
2006-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1621.0,24.6416
2006-06-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1473.75,22.4032
2006-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.33,0.3243
2006-06-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52.0,0.7905
2006-06-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.5,0.3116
2006-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22.0,0.3155
2006-07-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,48.5,0.6956
2006-07-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1657.0,23.7666
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2438
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.4,0.3069
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,40.0,0.5737
2006-07-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54.0,0.7745
2006-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.2295
2006-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.0,0.3012
2006-07-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,56.0,0.8032
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,20.0,0.2869
2006-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2526
2006-08-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54.0,0.8022
2006-08-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2526
2006-08-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22.0,0.3268
2006-08-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,47.0,0.6983
2006-08-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1460.0,21.6904
2006-08-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.67,0.2476
2006-08-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.4,0.3179
2006-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.2377
2006-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3194
2006-08-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,57.0,0.8468
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.73,0.2485
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,47.0,0.6983
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,53.44,0.794
2006-09-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2694
2006-09-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,oil and fats,Oil (palm),L,actual,Retail,BDT,45.0,0.7131
2006-09-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54.0,0.8557
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2694
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.5,0.3407
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,oil and fats,Oil (palm),L,actual,Retail,BDT,47.0,0.7447
2006-09-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,48.0,0.7606
2006-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1622.0,25.7016
2006-09-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1660.0,26.3037
2006-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.6,0.3423
2006-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,47.0,0.7447
2006-09-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,53.5,0.8477
2006-09-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.0,0.2535
2006-09-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22.0,0.3486
2006-09-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,58.0,0.919
2006-09-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.92,0.2682
2006-09-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.17,0.3354
2006-09-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,47.5,0.7527
2006-09-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,53.46,0.8471
2006-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2519
2006-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.67,0.321
2006-10-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,48.0,0.7111
2006-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1669.0,24.7259
2006-10-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1670.67,24.7506
2006-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.5,0.2593
2006-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22.2,0.3289
2006-10-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52.0,0.7704
2006-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2519
2006-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,22.5,0.3333
2006-10-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,47.0,0.6963
2006-10-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,21.62,0.3202
2006-10-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,47.0,0.6963
2006-11-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.5,0.2631
2006-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1705.0,25.6329
2006-11-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1921.25,28.884
2006-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,24.2,0.3638
2006-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,48.0,0.7216
2006-11-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54.33,0.8168
2006-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2556
2006-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,24.5,0.3683
2006-11-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54.0,0.8118
2006-11-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,16.92,0.2543
2006-11-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,52.36,0.7872
2006-12-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,18.0,0.2695
2006-12-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,23.0,0.3444
2006-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,18.0,0.2695
2006-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,26.0,0.3893
2006-12-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,53.0,0.7937
2006-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1747.0,26.1609
2006-12-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1965.0,29.4254
2006-12-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.75,0.2658
2006-12-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,26.0,0.3893
2006-12-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,50.0,0.7487
2006-12-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54.67,0.8186
2006-12-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.0,0.2546
2006-12-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,25.5,0.3819
2006-12-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,53.0,0.7937
2006-12-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.1,0.2561
2006-12-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,24.91,0.373
2006-12-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,oil and fats,Oil (palm),L,actual,Retail,BDT,53.0,0.7937
2006-12-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,53.91,0.8073
2007-01-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,25.5,0.3765
2007-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,18.0,0.2658
2007-01-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,26.33,0.3888
2007-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1660.0,24.5087
2007-01-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1868.75,27.5908
2007-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,17.8,0.2628
2007-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,26.0,0.3839
2007-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,51.0,0.753
2007-01-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,54.67,0.8071
2007-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,24.67,0.3642
2007-01-15,Khulna,Khulna,Khulna Division,22.815,89.562222,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,50.5,0.7456
2007-01-15,Rajshahi,Rajshahi,Rajshahi Division,24.366667,88.6,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,25.42,0.3753
2007-01-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,18.0,0.2658
2007-01-15,Sylhet,Sylhet,Sylhet Division,24.896667,91.871667,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,27.0,0.3986
2007-02-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,25.5,0.3822
2007-02-15,Barisal,Barisal,Barisal Division,22.701944,90.371111,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,53.0,0.7944
2007-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,18.5,0.2773
2007-02-15,Chittagong,Chittagong,Chittagong Division,22.333056,91.836389,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,26.33,0.3947
2007-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",100 KG,actual,Wholesale,BDT,1848.0,27.6978
2007-02-15,Dhaka,Dhaka,Dhaka,23.81,90.41,cereals and tubers,Wheat,100 KG,actual,Wholesale,BDT,1836.5,27.5255
2007-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,18.4,0.2758
2007-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,26.2,0.3927
2007-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,oil and fats,Oil (palm),L,actual,Retail,BDT,52.0,0.7794
2007-02-15,Dhaka,Dhaka,Dhaka Division,23.723056,90.408611,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,53.33,0.7994
